Account,Closed PnL,classification,timestamp_dt,date,Side,Size USD
trader_17,-227.31621400468043,Greed,2025-04-25,2025-03-24,SELL,5265.713314705977
trader_16,128.38815365408607,Fear,2025-01-28,2024-12-08,BUY,11211.85267689517
trader_28,124.73784912673655,Greed,2025-04-08,2025-01-17,SELL,12317.031760383226
trader_30,298.62083068274217,Fear,2025-04-26,2025-02-22,BUY,3456.726397937447
trader_14,141.8383075512001,Fear,2025-04-20,2024-12-16,SELL,15493.01210575318
trader_22,21.297638137501014,Greed,2025-01-02,2025-01-16,BUY,18759.003332388984
trader_28,123.00737389226745,Greed,2024-12-22,2024-12-31,BUY,12982.490798860841
trader_18,2.2299123588966125,Fear,2025-03-25,2025-03-06,SELL,18983.05122735122
trader_9,-50.667547464934444,Fear,2025-02-10,2025-04-01,SELL,5299.608967488272
trader_18,-308.5640100158601,Greed,2025-01-19,2024-12-29,BUY,1212.033547671928
trader_22,108.22135575876817,Greed,2025-02-04,2025-02-14,SELL,5324.994008358676
trader_20,124.81231423501394,Greed,2025-02-21,2025-02-06,BUY,13138.169282531833
trader_25,244.24952105631627,Neutral,2024-12-24,2025-03-29,BUY,12153.880957363504
trader_16,266.7281638514612,Neutral,2025-02-07,2025-01-03,BUY,5714.410694353491
trader_17,102.06987263807238,Greed,2024-12-08,2024-12-06,SELL,8456.922244979913
trader_17,-136.88426935469755,Greed,2025-04-27,2025-01-18,BUY,7668.886907362829
trader_16,-130.25581181092244,Fear,2025-03-09,2025-01-20,SELL,19033.30208503454
trader_26,83.24652743471643,Greed,2025-02-04,2024-12-09,BUY,6629.592193111807
trader_19,184.60656464419233,Greed,2025-01-28,2025-04-12,SELL,4265.700864677354
trader_11,193.7799658156231,Greed,2025-01-16,2025-03-20,BUY,11529.446617461123
trader_6,-15.124801325035222,Neutral,2025-04-09,2024-12-16,SELL,2934.0651064941385
trader_19,-265.0549532916576,Neutral,2025-03-26,2025-02-22,BUY,10403.462805200563
trader_7,-130.94275687876157,Fear,2024-12-26,2025-04-07,SELL,13895.421129031516
trader_9,-239.98024361021862,Neutral,2025-04-27,2025-04-17,BUY,18893.630225207184
trader_12,100.30356694096076,Greed,2025-03-03,2025-03-02,SELL,17899.025080714444
trader_26,10.548609357435772,Greed,2025-04-01,2025-01-04,SELL,16903.710213578204
trader_2,5.192820471895715,Fear,2024-12-04,2025-01-31,BUY,8180.519136813504
trader_4,121.63710629965803,Greed,2025-02-03,2025-01-02,SELL,17932.499495031178
trader_3,-3.970145443877776,Fear,2025-04-21,2025-04-22,SELL,14474.458487486598
trader_22,338.54712375817525,Fear,2025-01-04,2025-02-23,BUY,9109.777417786258
trader_21,21.419489494967053,Fear,2025-03-27,2025-03-16,SELL,11499.529022651783
trader_12,-209.44775899423644,Greed,2025-02-23,2025-04-02,SELL,9004.161849358052
trader_3,-332.03700785016343,Greed,2025-01-21,2025-03-25,SELL,4337.359841397934
trader_9,130.07280043069304,Fear,2024-12-23,2025-03-27,SELL,9307.904672452334
trader_12,145.13052643638235,Fear,2025-03-20,2025-03-11,BUY,16244.488744931577
trader_8,142.31988887333944,Greed,2024-12-20,2025-04-17,SELL,5698.467108350448
trader_19,-146.69910359553805,Greed,2025-02-28,2025-02-18,SELL,12986.639633911105
trader_26,-82.7647355928419,Fear,2024-12-27,2025-04-27,BUY,11288.82757186944
trader_5,301.2973378834929,Fear,2025-04-11,2025-04-15,BUY,18442.12346447422
trader_21,22.32034876687197,Greed,2024-12-26,2025-03-19,SELL,15050.307487206885
trader_5,-42.91505440604416,Greed,2025-03-18,2025-03-05,SELL,7547.132653765096
trader_8,257.72721500320085,Greed,2025-01-09,2024-12-08,BUY,11453.664808865813
trader_3,-104.4034592470851,Greed,2025-03-17,2025-04-20,SELL,18268.634017570323
trader_19,-12.36618479224525,Greed,2025-02-22,2025-02-26,BUY,4916.371444324345
trader_24,235.63817624785514,Greed,2025-02-26,2025-01-28,SELL,9752.424702973914
trader_9,248.81207862195538,Greed,2025-02-11,2025-02-19,BUY,4822.772141910919
trader_21,252.82309488368307,Greed,2025-02-20,2025-01-29,BUY,8659.276395026456
trader_26,160.88459355060914,Greed,2025-03-16,2025-01-21,BUY,1635.353029651277
trader_24,352.4935552488086,Greed,2025-03-04,2025-02-14,SELL,17581.423683284345
trader_14,191.27457950433734,Greed,2024-12-03,2025-03-30,BUY,19575.792154021863
trader_21,99.64803947421663,Greed,2024-12-29,2025-01-05,SELL,11572.264547373192
trader_28,51.76271887100111,Fear,2024-12-07,2025-02-15,BUY,11304.441895393627
trader_20,4.501405843065271,Fear,2025-05-02,2025-03-09,SELL,19138.55611185767
trader_2,-136.01402943368376,Neutral,2025-05-01,2025-02-07,SELL,8168.212882109603
trader_27,-282.13062149557186,Greed,2025-01-12,2025-04-20,SELL,12611.270660114615
trader_30,193.01448937957522,Fear,2024-12-06,2024-12-11,SELL,16826.59171425776
trader_15,34.98347950720257,Neutral,2025-04-22,2024-12-08,SELL,10362.010640837529
trader_29,-78.5956413908888,Fear,2025-02-17,2025-01-31,SELL,4819.213020813478
trader_30,354.7115544732764,Greed,2025-01-09,2025-04-19,BUY,16347.6796213864
trader_4,229.44963232737004,Fear,2025-04-02,2025-04-18,SELL,5787.141200556318
trader_2,26.446548042808747,Greed,2024-12-21,2025-04-24,SELL,16953.630426673488
trader_23,135.4095996726184,Greed,2025-01-27,2025-02-15,BUY,18919.954615012386
trader_23,45.95041767468063,Greed,2025-03-19,2025-04-20,BUY,11147.968778005148
trader_9,-4.602763879838321,Greed,2025-03-06,2025-03-15,SELL,1461.3031144715437
trader_28,237.387416254971,Greed,2025-01-01,2025-02-24,BUY,19134.547373799956
trader_4,90.44960832414623,Neutral,2024-12-12,2025-03-20,BUY,16710.823996499585
trader_5,-137.38249756882576,Fear,2025-04-16,2025-01-27,BUY,2788.5063811534337
trader_11,104.4584129016477,Fear,2024-12-20,2025-02-26,SELL,12773.05883259168
trader_4,145.17084060204883,Neutral,2025-04-22,2025-04-20,BUY,6654.437910724531
trader_4,304.5618765830829,Greed,2025-04-15,2024-12-08,SELL,6941.435297198109
trader_15,93.56946452917244,Neutral,2024-12-21,2025-03-17,BUY,11815.99690123147
trader_5,58.74511457391574,Neutral,2025-01-14,2025-03-30,SELL,14381.660160214626
trader_3,127.11497112014554,Neutral,2025-03-31,2025-02-02,BUY,719.0596320050696
trader_16,-107.92345467654744,Greed,2025-01-09,2025-01-21,SELL,3477.1192690041244
trader_30,458.5090878538914,Fear,2025-03-04,2025-04-13,SELL,18104.629010026012
trader_25,344.7064168860524,Neutral,2025-03-05,2025-02-09,BUY,10152.34407344066
trader_30,195.2422921715667,Greed,2024-12-06,2024-12-22,BUY,10091.599634878577
trader_23,97.52965391609058,Greed,2024-12-11,2025-02-17,SELL,16886.13981264348
trader_1,-156.6099510777056,Greed,2025-02-02,2025-01-06,SELL,3022.811468778539
trader_1,54.27354453159925,Fear,2025-04-01,2025-04-27,BUY,14416.45405034057
trader_1,124.81314934214777,Greed,2025-04-15,2025-03-05,BUY,10371.399802195974
trader_3,-103.82494668802934,Greed,2025-01-24,2025-03-25,BUY,14960.983171397635
trader_9,-31.822958856049937,Greed,2025-04-05,2025-04-01,BUY,13745.712809068089
trader_29,-22.748787304676952,Greed,2025-01-08,2025-01-27,BUY,13496.446064160253
trader_13,-43.77933633571794,Fear,2025-01-24,2024-12-03,BUY,17192.738595708095
trader_24,302.85117793301566,Greed,2025-02-14,2025-02-15,BUY,11240.208939651156
trader_13,25.231550522190744,Greed,2025-04-10,2025-02-13,BUY,8453.068038569061
trader_25,252.57087559666277,Greed,2025-02-18,2025-03-03,SELL,4370.659586867924
trader_21,-23.00197159814681,Greed,2025-04-07,2025-01-07,BUY,7207.5485903686695
trader_23,-1.8171839005076151,Fear,2024-12-16,2025-03-31,SELL,17463.608093046267
trader_13,56.96174738526237,Fear,2024-12-05,2025-01-18,BUY,7080.723825678009
trader_26,80.94943857917082,Greed,2025-01-09,2025-01-03,BUY,19715.76296666842
trader_25,-107.72870503541208,Greed,2025-02-05,2025-04-09,BUY,12355.769632630834
trader_21,103.29780956773283,Fear,2025-04-10,2025-04-02,BUY,16391.871819073036
trader_8,-116.73297591793647,Neutral,2024-12-24,2025-01-25,SELL,10118.59545833488
trader_8,327.6217013030956,Greed,2024-12-29,2025-03-10,BUY,13263.811502692255
trader_30,-29.919487394693235,Greed,2025-04-05,2025-04-14,SELL,19795.83843261221
trader_19,179.74977761873987,Neutral,2025-01-02,2025-03-26,SELL,10255.2632503274
trader_5,-34.138292837632534,Fear,2025-02-18,2025-01-05,BUY,5635.504235272656
trader_24,239.79767354334095,Neutral,2025-03-07,2024-12-26,SELL,13172.606586377302
trader_10,-21.092693781256457,Fear,2024-12-30,2025-02-22,SELL,18432.341638654634
trader_19,41.925795722924065,Greed,2025-01-30,2025-02-13,SELL,835.3730041526078
trader_3,13.703262723454017,Greed,2024-12-07,2025-02-28,SELL,19854.83428105173
trader_22,5.676685308318902,Greed,2025-04-13,2025-03-31,SELL,11118.693498798972
trader_7,-170.21034032003038,Greed,2025-04-22,2025-03-09,SELL,16089.165554258836
trader_23,-59.01663807714834,Greed,2025-03-06,2025-02-07,SELL,2805.325515439618
trader_6,102.63882011351032,Fear,2025-02-04,2024-12-16,SELL,6184.29392524729
trader_7,132.06550683418243,Greed,2025-02-23,2025-02-13,SELL,19554.604466196968
trader_30,-120.61489032274542,Greed,2024-12-17,2025-03-07,SELL,6114.140737075016
trader_7,-48.1148962868086,Fear,2024-12-19,2025-04-16,BUY,8538.194184530003
trader_20,38.13766949222279,Greed,2024-12-14,2025-04-29,SELL,5973.6723995159855
trader_8,62.20881452497704,Greed,2025-01-18,2024-12-05,BUY,9635.117878960365
trader_24,107.50338665732188,Neutral,2025-01-20,2025-03-30,BUY,3601.5438662089027
trader_2,206.3172166864503,Neutral,2025-01-03,2025-01-12,BUY,10422.530774894989
trader_15,100.44933723824877,Greed,2025-02-22,2025-03-08,SELL,6319.573908217392
trader_10,-100.71313445339032,Greed,2025-04-28,2024-12-30,SELL,16394.948297871862
trader_21,154.22370028987592,Fear,2025-02-05,2025-02-12,BUY,8100.392922914379
trader_15,197.24778671428706,Fear,2025-01-27,2025-04-07,SELL,15958.045633827409
trader_2,-187.06500474800254,Fear,2025-02-16,2025-01-01,SELL,13014.215144667733
trader_3,120.47137712246769,Fear,2025-04-28,2024-12-17,BUY,18344.337656140608
trader_19,247.4240879652319,Fear,2024-12-27,2025-03-18,BUY,16307.16822091933
trader_5,-47.227801929799114,Greed,2025-04-16,2025-02-05,BUY,18071.812390447983
trader_24,154.60336440224654,Greed,2024-12-15,2025-04-06,BUY,10750.020738635367
trader_19,-55.02005103238788,Fear,2024-12-15,2024-12-12,BUY,18312.17810687617
trader_7,5.478397542466453,Greed,2025-01-01,2025-01-06,SELL,3517.421126258392
trader_21,-82.13146051767666,Neutral,2025-01-09,2025-01-26,BUY,2146.570627987131
trader_14,143.42580237529626,Fear,2025-02-14,2024-12-12,SELL,10757.425872790565
trader_12,164.79566965689855,Greed,2025-03-01,2025-02-16,BUY,16607.939084623496
trader_26,112.93389552234368,Fear,2024-12-02,2024-12-07,SELL,4637.4181593806725
trader_10,139.15630857672534,Fear,2024-12-22,2025-01-07,BUY,19387.991489049065
trader_10,158.6421361717583,Fear,2025-04-15,2025-01-11,SELL,4112.213418673813
trader_4,254.05354053782244,Greed,2025-01-05,2025-04-02,SELL,14319.643452851302
trader_18,-36.25132795237181,Greed,2025-03-11,2025-04-17,BUY,18344.839852211582
trader_6,-329.5987633687371,Greed,2025-02-19,2025-01-11,BUY,19324.51730263331
trader_20,-11.33802166504104,Greed,2025-03-31,2025-03-17,BUY,13397.53307142347
trader_4,-10.092398132363144,Fear,2025-04-14,2025-01-10,BUY,11697.056295199855
trader_5,173.19770410710748,Greed,2025-04-08,2024-12-09,BUY,2271.7907856586844
trader_14,-287.9294102195856,Greed,2025-02-21,2025-03-18,BUY,886.2518465169941
trader_9,90.4653984139749,Greed,2024-12-09,2025-03-15,BUY,19722.30412553604
trader_15,251.51330029902658,Greed,2025-01-28,2025-03-03,SELL,5850.159870559073
trader_1,52.023667609340286,Greed,2025-02-03,2025-02-20,SELL,1908.682245037469
trader_21,135.41812528154645,Greed,2025-04-28,2025-03-03,SELL,11000.345536917383
trader_21,-56.26826986338085,Greed,2025-04-05,2025-03-29,SELL,6595.651789846951
trader_13,158.0374416035475,Greed,2025-04-27,2025-03-31,BUY,7473.0782731246145
trader_2,36.559343262444926,Greed,2025-04-07,2024-12-13,BUY,7398.386592785264
trader_15,-35.01820003635487,Greed,2025-01-02,2025-02-24,SELL,5349.442746867541
trader_15,58.71034775908653,Neutral,2025-04-25,2024-12-16,SELL,19369.756125835225
trader_16,175.94073707587305,Fear,2025-04-24,2025-01-01,SELL,5671.805474219862
trader_3,33.52864735909709,Neutral,2025-03-30,2025-02-28,SELL,11362.4692289462
trader_13,25.106279684094538,Greed,2024-12-13,2025-03-05,BUY,5153.176628883523
trader_20,42.911192071284155,Neutral,2025-01-12,2025-03-16,BUY,15356.273228006277
trader_1,90.6200740570871,Neutral,2025-03-23,2025-03-28,BUY,4965.853973959003
trader_26,81.06118555289011,Fear,2025-02-11,2025-03-23,BUY,12485.773091247502
trader_14,79.28371572639338,Neutral,2025-02-03,2025-02-08,SELL,16762.216844744733
trader_3,-132.9204146433496,Greed,2025-04-30,2025-01-04,SELL,5796.827095194657
trader_17,28.02841994783425,Fear,2025-01-09,2025-02-13,SELL,16163.220087545027
trader_17,239.44229135356386,Greed,2025-01-05,2025-01-06,SELL,2303.5051982714517
trader_9,136.64426401024068,Fear,2025-03-19,2024-12-22,SELL,2769.90193802985
trader_20,230.93021453013787,Fear,2025-03-28,2025-04-20,SELL,8311.38394635031
trader_20,112.0258824476513,Fear,2025-03-17,2025-04-23,BUY,8435.063638430915
trader_4,82.68978298501861,Greed,2025-02-23,2025-02-24,SELL,10571.369927393733
trader_11,266.0603559004244,Fear,2025-03-02,2025-01-29,BUY,961.9182191598954
trader_15,-16.320444829484615,Greed,2025-01-09,2025-01-11,SELL,2784.2345849214607
trader_25,-24.691730031474208,Greed,2025-04-19,2025-04-20,BUY,700.3620508809307
trader_13,310.3743844190056,Greed,2025-03-03,2024-12-23,SELL,19113.18290725055
trader_27,185.72370503220722,Greed,2025-04-08,2025-03-12,BUY,6610.315832949796
trader_28,7.70993403523844,Fear,2024-12-16,2025-02-19,BUY,13917.365880399922
trader_24,-45.10600051109586,Fear,2025-03-07,2024-12-29,BUY,12364.592268059985
trader_20,-104.7225604211003,Fear,2025-01-19,2025-04-09,BUY,14631.820106183794
trader_12,2.2305840013785456,Neutral,2025-01-12,2025-03-12,SELL,17715.61827720498
trader_15,188.3890094214592,Fear,2025-02-25,2025-03-24,BUY,5046.385040127164
trader_6,-275.9473668395205,Neutral,2025-04-12,2025-03-20,SELL,8802.164344915029
trader_18,214.17527753224905,Fear,2025-04-28,2024-12-12,SELL,6904.664632544299
trader_22,156.1927005621871,Neutral,2025-02-03,2025-04-28,SELL,2108.067206905673
trader_17,-104.86557149392002,Greed,2025-03-05,2025-03-01,BUY,1122.5480962377642
trader_21,58.807307898041394,Greed,2025-02-20,2025-01-09,SELL,15413.391045543369
trader_24,-25.827747566678056,Greed,2025-04-28,2025-03-11,SELL,3019.9358565629504
trader_17,-85.53282952486575,Greed,2025-02-09,2025-01-21,SELL,799.5981870875653
trader_11,93.71349963732304,Greed,2025-02-03,2025-01-31,SELL,9048.992508288313
trader_18,130.85447809837768,Neutral,2024-12-23,2025-02-07,SELL,6784.209043386457
trader_3,165.41511934632837,Greed,2025-03-01,2025-03-20,SELL,1789.0937826422933
trader_23,-218.0185901264624,Fear,2025-04-09,2025-01-30,SELL,1506.0356115305756
trader_28,-16.45008397408688,Fear,2025-01-26,2025-02-22,SELL,18306.544919791653
trader_24,143.22623743158994,Fear,2024-12-16,2025-01-15,BUY,18823.63279660879
trader_4,195.6239033697288,Fear,2025-03-14,2025-02-10,BUY,9904.665691764052
trader_13,87.87453370503934,Fear,2025-02-22,2025-03-17,BUY,17041.552495115677
trader_24,212.31132372450648,Fear,2024-12-25,2025-01-19,BUY,16101.81100182733
trader_1,79.38004259439003,Greed,2025-01-14,2025-03-15,SELL,11797.385400962068
trader_19,129.21680725036225,Fear,2025-03-02,2024-12-02,BUY,15140.659177051446
trader_30,-75.28973920638967,Fear,2025-04-20,2025-02-04,BUY,18645.556994574592
trader_20,158.95561161491196,Neutral,2024-12-05,2025-03-12,SELL,11542.95432735816
trader_5,-145.8649042665357,Fear,2025-04-24,2025-04-17,SELL,10477.549538263336
trader_13,-103.5695882228992,Greed,2025-02-09,2025-03-19,BUY,569.1004988721417
trader_16,-65.13820795599332,Greed,2025-04-17,2025-03-02,BUY,11071.773884970711
trader_16,301.65463604213505,Fear,2025-01-04,2024-12-28,BUY,16441.26825454658
trader_11,-3.5953224315554593,Fear,2025-04-30,2025-04-07,BUY,15361.017369556075
trader_9,117.12558691536344,Greed,2025-04-23,2024-12-02,BUY,13093.030960199727
trader_18,134.23910023081123,Fear,2025-01-21,2025-01-21,SELL,979.4024382142284
trader_15,129.5126685961252,Fear,2025-04-22,2025-04-21,BUY,18544.60719199049
trader_13,-101.76951119236637,Neutral,2024-12-06,2024-12-28,BUY,8867.566584474276
trader_7,105.18521779575141,Neutral,2025-03-13,2024-12-01,BUY,11644.931152265559
trader_3,-95.46988376049137,Fear,2024-12-24,2025-01-13,SELL,8255.709050050538
trader_12,-196.50448361373654,Fear,2025-02-25,2025-02-18,BUY,7303.149569210658
trader_26,304.84689921708286,Greed,2025-04-12,2025-02-23,BUY,10456.580178809945
trader_18,12.8104531435823,Greed,2025-02-24,2024-12-17,BUY,10146.626525962958
trader_9,20.38255209631865,Neutral,2025-03-03,2024-12-15,BUY,7450.0841482374335
trader_3,210.2157497320023,Greed,2025-01-04,2025-01-17,SELL,16175.156233796328
trader_24,176.16572038865354,Greed,2025-03-08,2025-01-15,BUY,1486.9986729131147
trader_1,-35.81928650577369,Fear,2025-04-26,2024-12-14,BUY,2781.9404392549613
trader_21,103.96818548261707,Neutral,2025-01-03,2025-04-10,BUY,2109.5235532419847
trader_21,138.49420146156575,Fear,2025-04-08,2025-03-10,BUY,11517.361139616418
trader_22,-134.9346117849078,Greed,2025-04-01,2025-04-13,SELL,8544.072634329867
trader_7,-50.18739751954132,Fear,2025-01-22,2025-04-05,SELL,9314.859727911109
trader_19,13.655259778453491,Fear,2025-04-05,2024-12-22,BUY,11746.57858944011
trader_12,67.47670034100918,Greed,2025-01-31,2024-12-22,SELL,6817.378703427907
trader_30,260.023199683754,Greed,2025-01-24,2025-03-01,SELL,4070.964828612371
trader_14,-38.41143238890541,Greed,2025-03-02,2025-02-14,BUY,6483.226738195881
trader_13,285.4995279103155,Greed,2025-03-28,2025-02-18,BUY,19882.769679907182
trader_5,135.67118945443053,Greed,2024-12-11,2025-03-23,BUY,19077.43114455363
trader_12,-176.53811248754474,Fear,2025-01-21,2025-01-04,BUY,19154.386040944748
trader_8,113.45573520104213,Greed,2024-12-26,2024-12-09,BUY,1038.795019426841
trader_6,282.52483211646756,Greed,2025-02-12,2024-12-27,BUY,2244.2966767133357
trader_18,35.70673996441262,Fear,2025-02-25,2025-02-27,SELL,1391.3349379596407
trader_7,-45.34759108039708,Greed,2025-01-17,2025-01-28,SELL,16401.69378037637
trader_19,-20.03178500055803,Fear,2025-01-14,2025-01-07,BUY,19831.683703652627
trader_15,138.86470867618857,Greed,2025-01-02,2025-02-27,SELL,11088.270841532012
trader_10,-141.8670222212619,Greed,2025-02-16,2025-04-11,SELL,14166.215423537129
trader_9,329.8520965286353,Fear,2024-12-09,2025-03-17,SELL,7368.349257938
trader_20,232.23863653167894,Greed,2025-02-16,2025-01-13,BUY,15425.326990429274
trader_16,170.4559332339382,Greed,2025-03-15,2024-12-23,SELL,13293.6233063473
trader_27,-106.92938113496854,Greed,2024-12-02,2025-02-08,SELL,16118.733405429435
trader_20,287.4997727931982,Neutral,2025-03-30,2025-02-15,SELL,10250.467403530516
trader_4,258.45181860842433,Greed,2025-03-26,2025-02-07,BUY,4283.345445403028
trader_10,286.8026012379645,Greed,2024-12-14,2025-04-11,SELL,9776.604410475531
trader_10,118.48415036063479,Fear,2025-01-04,2025-04-10,SELL,6585.808054023156
trader_8,75.06633233669704,Greed,2025-02-02,2024-12-23,BUY,14035.085167937475
trader_1,113.78920247026527,Greed,2025-03-16,2025-01-06,BUY,3168.569539467787
trader_3,145.77122498504173,Fear,2025-05-02,2024-12-18,BUY,6972.264761034093
trader_24,266.85199932544504,Fear,2025-03-07,2025-03-09,BUY,628.2544135776114
trader_12,-129.73487490096772,Fear,2024-12-09,2024-12-05,SELL,16402.74540816367
trader_7,109.219964809953,Fear,2025-01-12,2025-01-10,SELL,8429.213058881516
trader_22,151.25103731518163,Fear,2024-12-10,2025-03-02,SELL,15635.650521273623
trader_23,231.42405212011312,Fear,2025-01-02,2025-04-02,SELL,2403.17956210177
trader_1,29.99672489955201,Neutral,2025-04-16,2025-02-20,SELL,4279.019352472982
trader_24,88.06409223033545,Greed,2025-01-23,2025-02-10,BUY,17084.131406156095
trader_20,57.76350266665666,Greed,2024-12-13,2025-04-19,BUY,12111.471535299146
trader_1,120.41107879189096,Greed,2025-05-01,2024-12-06,SELL,615.0553935198304
trader_4,-9.326428187211839,Greed,2025-01-31,2025-03-29,SELL,18150.004006630297
trader_18,173.24754830689767,Greed,2025-04-07,2025-03-21,BUY,19678.209104102945
trader_5,134.80695304685736,Fear,2025-01-28,2025-03-22,SELL,13393.108303121739
trader_1,-141.75709861934857,Fear,2025-01-25,2025-02-07,SELL,14692.586276251468
trader_1,-99.87352113008592,Greed,2025-02-02,2025-04-18,SELL,3105.2164453791625
trader_5,48.26745547045894,Greed,2025-01-29,2025-03-31,SELL,15441.861301546112
trader_18,538.6611722526657,Greed,2024-12-23,2025-04-24,SELL,2430.392687929465
trader_9,33.3228918014081,Greed,2025-03-18,2025-02-15,SELL,17850.094555566182
trader_10,-77.92690853727748,Fear,2025-01-30,2024-12-20,SELL,10343.717205466424
trader_7,-31.371768433926192,Fear,2025-01-13,2025-03-05,BUY,3252.9818527678744
trader_15,150.76656470072749,Greed,2025-01-26,2025-03-02,BUY,2229.8920421561393
trader_14,314.63134149347627,Fear,2025-01-12,2025-05-02,SELL,9082.235909254292
trader_4,-22.251902128556964,Neutral,2025-01-31,2025-03-22,BUY,604.1051186164158
trader_14,103.35384029039886,Greed,2025-03-03,2024-12-18,BUY,19243.920885266816
trader_7,-7.0587648964161644,Fear,2025-03-22,2025-02-05,SELL,3828.3446262372045
trader_8,168.8653044316984,Fear,2025-05-01,2025-01-04,BUY,8680.60589199167
trader_24,-6.970988732301429,Fear,2025-03-29,2025-03-12,BUY,12330.085294188659
trader_8,189.92775185180858,Greed,2025-02-12,2024-12-15,SELL,13658.915589941309
trader_28,-322.4597183202783,Neutral,2025-04-18,2025-01-20,BUY,11513.785103682381
trader_5,167.15074666341752,Fear,2025-03-14,2025-04-10,SELL,3982.508759146946
trader_23,32.40708613444587,Greed,2024-12-01,2024-12-21,BUY,9700.099957967584
trader_11,147.17923549730682,Fear,2025-01-18,2024-12-03,BUY,6790.630969069004
trader_23,52.49913488320214,Greed,2025-01-17,2025-01-04,SELL,2242.9071765440485
trader_2,-125.11650785611823,Greed,2024-12-11,2024-12-08,SELL,8056.721868195372
trader_15,82.03870092159558,Fear,2025-04-16,2024-12-03,SELL,12372.246417293904
trader_19,172.54673028428675,Neutral,2025-01-30,2025-01-23,SELL,2489.9961674086826
trader_27,89.95312393141894,Neutral,2025-03-31,2025-03-22,SELL,3717.0596128304437
trader_18,-165.98566627225816,Fear,2025-02-26,2025-04-09,BUY,2182.354482309136
trader_15,83.47969348066341,Fear,2025-03-11,2025-04-19,BUY,521.8055206551809
trader_19,127.67035578259384,Fear,2025-03-09,2024-12-19,SELL,18760.476278548478
trader_25,-10.944713256305633,Greed,2024-12-22,2025-04-25,SELL,16846.504944473607
trader_7,-399.7000538772127,Fear,2025-03-14,2025-02-23,SELL,5015.131952560495
trader_4,-22.875785844141475,Fear,2025-02-09,2024-12-22,BUY,11763.844504361216
trader_14,-139.3214689016713,Greed,2024-12-30,2024-12-30,BUY,16131.244077283523
trader_8,35.1806307946895,Fear,2025-01-29,2025-02-20,SELL,7647.478443105211
trader_29,-137.71144471407726,Greed,2025-01-24,2025-04-13,BUY,14911.488558622525
trader_23,-143.6412493180487,Greed,2025-04-06,2025-04-08,BUY,17438.837956908847
trader_10,166.0867407800328,Fear,2025-01-08,2025-04-16,BUY,10223.750051465375
trader_13,74.45921817385883,Greed,2025-04-16,2025-01-21,SELL,17816.834048944365
trader_6,123.91550508965896,Neutral,2025-04-08,2024-12-29,SELL,4594.452787429025
trader_4,-35.58817178899152,Greed,2025-04-10,2025-01-31,SELL,18078.150167085314
trader_5,-21.987319724486582,Greed,2025-04-18,2024-12-29,SELL,16207.023141938891
trader_10,-45.73814495297712,Greed,2025-04-11,2025-04-12,BUY,16881.275960559644
trader_24,-26.035097643753204,Greed,2025-01-14,2024-12-22,BUY,587.7148397175871
trader_13,-19.109747634756317,Fear,2025-04-27,2025-03-29,SELL,13440.68176540682
trader_19,-99.13811801756523,Neutral,2025-02-22,2025-04-15,BUY,8312.716901622654
trader_11,-56.69266388471955,Greed,2025-04-28,2025-03-25,SELL,12289.001252066619
trader_28,79.22947614553975,Fear,2025-01-27,2025-02-20,SELL,2131.3332821406375
trader_19,-100.03743895954008,Fear,2025-01-20,2025-03-18,SELL,5111.267462067161
trader_5,99.04906577864918,Greed,2025-02-09,2025-02-06,BUY,7350.01699846297
trader_25,-185.4839695251167,Fear,2025-04-23,2025-01-09,SELL,14509.372604507344
trader_5,95.53783952184627,Neutral,2025-02-13,2025-03-01,BUY,11281.827880417477
trader_1,38.65336642010966,Greed,2024-12-29,2025-05-01,BUY,785.2593357059452
trader_21,98.33209711109984,Greed,2025-01-11,2025-02-14,SELL,7028.125279019668
trader_9,98.45712061618954,Greed,2025-03-08,2025-04-20,BUY,18829.23253447989
trader_7,-103.40514999367053,Neutral,2025-03-30,2025-04-11,SELL,4007.0854729470852
trader_9,58.442037529884985,Greed,2025-02-12,2025-02-28,SELL,5117.155838983486
trader_26,-119.44549652503937,Fear,2025-04-29,2025-02-03,SELL,6494.005860368567
trader_10,-11.672348973042176,Greed,2025-03-18,2025-03-16,BUY,5725.7653918549295
trader_30,190.81246239685845,Greed,2025-02-22,2025-03-12,SELL,2873.640270566321
trader_21,-97.49796770533285,Greed,2025-04-03,2025-04-18,SELL,6596.874115822796
trader_3,41.51990077551076,Fear,2024-12-02,2025-01-11,BUY,11018.906460197715
trader_18,-71.49920178439486,Neutral,2025-04-15,2025-02-24,BUY,13667.953119324677
trader_9,95.83985229314972,Greed,2025-03-24,2025-03-02,BUY,13035.695163157448
trader_5,188.44381798574395,Fear,2025-01-10,2025-02-27,BUY,3672.179282253458
trader_11,-20.21355979039012,Greed,2025-04-07,2025-01-31,BUY,12483.221492886398
trader_29,82.40341362795024,Fear,2025-02-27,2025-04-11,SELL,7487.331150992723
trader_1,16.652468003384605,Greed,2025-04-18,2025-01-03,SELL,16525.79996374186
trader_2,-96.29656292100356,Greed,2024-12-24,2024-12-26,BUY,7567.02186661807
trader_18,103.21594154817961,Greed,2025-01-04,2025-03-27,BUY,19543.090611126252
trader_28,122.87361994236642,Greed,2025-04-12,2025-01-23,BUY,12489.019316750335
trader_20,-98.0158684375019,Neutral,2025-04-22,2024-12-21,BUY,8865.091699253924
trader_14,179.55084753374436,Fear,2025-03-16,2025-01-23,BUY,10310.68857701568
